timestamp_utc,open,high,low,close,volume
2025-08-01 00:00:00+00:00,115764.07,116052.0,112722.58,113297.93,24487.10206
2025-08-02 00:00:00+00:00,113297.92,114063.49,112003.0,112546.35,11507.33428
2025-08-03 00:00:00+00:00,112546.35,114799.97,111920.0,114208.8,7397.76046
2025-08-04 00:00:00+00:00,114208.81,115720.0,114107.6,115055.03,9667.67916
2025-08-05 00:00:00+00:00,115055.03,115127.81,112650.0,114129.75,12042.79078
2025-08-06 00:00:00+00:00,114129.75,115716.0,113355.13,114992.27,9761.15318
2025-08-07 00:00:00+00:00,114992.27,117621.0,114259.0,117472.01,13468.56263
2025-08-08 00:00:00+00:00,117472.02,117630.0,115878.71,116674.74,10045.31278
2025-08-09 00:00:00+00:00,116674.74,117944.05,116299.13,116462.25,9514.13144
2025-08-10 00:00:00+00:00,116462.25,119311.11,116460.63,119294.01,14322.77073
2025-08-11 00:00:00+00:00,119294.27,122335.16,118050.11,118686.0,26494.33429
2025-08-12 00:00:00+00:00,118686.0,120324.43,118207.47,120134.08,16720.10893
2025-08-13 00:00:00+00:00,120134.09,123667.79,118920.92,123306.43,23210.07102
2025-08-14 00:00:00+00:00,123306.44,124474.0,117180.0,118295.09,27980.947586
2025-08-15 00:00:00+00:00,118295.09,119216.82,116803.99,117342.05,13623.33874
2025-08-16 00:00:00+00:00,117342.04,117898.99,117143.98,117380.66,6393.68117
2025-08-17 00:00:00+00:00,117380.66,118575.0,117172.21,117405.01,5898.64192
2025-08-18 00:00:00+00:00,117405.01,117543.75,114640.14,116227.05,17745.93954
2025-08-19 00:00:00+00:00,116227.05,116725.69,112732.58,112872.94,18065.47424
2025-08-20 00:00:00+00:00,112872.95,114615.38,112380.0,114271.24,15636.34194
2025-08-21 00:00:00+00:00,114271.23,114821.76,112015.67,112500.0,10839.69235
2025-08-22 00:00:00+00:00,112500.0,117429.05,111684.79,116935.99,23128.09037
2025-08-23 00:00:00+00:00,116936.0,117030.0,114560.0,115438.05,11329.36197
2025-08-24 00:00:00+00:00,115438.06,115666.68,110680.0,113493.59,21175.98462
2025-08-25 00:00:00+00:00,113493.59,113667.28,109274.1,110111.98,25182.79379
2025-08-26 00:00:00+00:00,110111.98,112371.0,108666.66,111763.22,18452.43877
2025-08-27 00:00:00+00:00,111763.22,112625.0,110345.42,111262.01,13392.60875
2025-08-28 00:00:00+00:00,111262.01,113485.9,110862.42,112566.9,11104.27744
2025-08-29 00:00:00+00:00,112566.9,112638.64,107463.9,108377.4,22580.31045
2025-08-30 00:00:00+00:00,108377.4,108926.15,107350.1,108816.33,10708.39159
2025-08-31 00:00:00+00:00,108816.33,109480.02,108076.93,108246.35,9489.51596
2025-09-01 00:00:00+00:00,108246.36,109912.4,107255.0,109237.42,16053.60219
2025-09-02 00:00:00+00:00,109237.43,111771.52,108393.39,111240.01,18510.28756
2025-09-03 00:00:00+00:00,111240.01,112575.27,110528.71,111705.71,11773.72084
2025-09-04 00:00:00+00:00,111705.72,112180.0,109329.12,110730.87,12203.13536
2025-09-05 00:00:00+00:00,110730.87,113384.62,110206.96,110659.99,21587.40888
2025-09-06 00:00:00+00:00,110660.0,111307.7,109977.0,110187.97,5000.29897
2025-09-07 00:00:00+00:00,110187.98,111600.0,110180.0,111137.34,5681.29944
2025-09-08 00:00:00+00:00,111137.35,112924.37,110621.78,112065.23,11582.40211
2025-09-09 00:00:00+00:00,112065.23,113293.29,110766.66,111546.39,15379.28248
2025-09-10 00:00:00+00:00,111546.38,114313.13,110917.45,113960.0,17517.41823
2025-09-11 00:00:00+00:00,113960.0,115488.09,113430.0,115482.69,13676.73119
2025-09-12 00:00:00+00:00,115482.69,116665.63,114740.99,116029.42,15324.10719
2025-09-13 00:00:00+00:00,116029.41,116298.78,115127.27,115918.29,8269.40394
2025-09-14 00:00:00+00:00,115918.29,116165.19,115135.0,115268.01,6707.60197
2025-09-15 00:00:00+00:00,115268.01,116757.99,114384.0,115349.71,13212.51149
2025-09-16 00:00:00+00:00,115349.71,116964.27,114737.11,116788.96,10926.9094
2025-09-17 00:00:00+00:00,116788.96,117286.73,114720.81,116447.59,16754.2454
2025-09-18 00:00:00+00:00,116447.6,117900.0,116092.76,117073.53,11657.23365
2025-09-19 00:00:00+00:00,117073.53,117459.99,115100.0,115632.38,8992.09065
2025-09-20 00:00:00+00:00,115632.39,116121.81,115408.47,115685.63,4674.92752
2025-09-21 00:00:00+00:00,115685.63,115819.06,115188.0,115232.29,4511.52219
2025-09-22 00:00:00+00:00,115232.29,115379.25,111800.0,112650.99,20781.71356
2025-09-23 00:00:00+00:00,112650.99,113290.5,111458.73,111998.8,12301.3203
2025-09-24 00:00:00+00:00,111998.8,113940.0,111042.66,113307.0,12369.25967
2025-09-25 00:00:00+00:00,113307.01,113510.23,108631.51,108994.49,21231.14957
2025-09-26 00:00:00+00:00,108994.49,110300.0,108620.07,109643.46,14243.01591
2025-09-27 00:00:00+00:00,109643.46,109743.91,109064.4,109635.85,5501.78643
2025-09-28 00:00:00+00:00,109635.85,112350.0,109189.99,112163.95,7542.3316
2025-09-29 00:00:00+00:00,112163.96,114400.0,111560.65,114311.96,15541.12005
2025-09-30 00:00:00+00:00,114311.97,114792.0,112656.27,114048.93,15044.15633
2025-10-01 00:00:00+00:00,114048.94,118649.1,113966.67,118594.99,20036.39516
2025-10-02 00:00:00+00:00,118594.99,121022.07,118279.31,120529.35,19670.83503
2025-10-03 00:00:00+00:00,120529.35,123894.99,119248.3,122232.0,23936.328
2025-10-04 00:00:00+00:00,122232.21,122800.0,121510.0,122391.0,8208.16678
2025-10-05 00:00:00+00:00,122390.99,125708.42,122136.0,123482.31,22043.097553
2025-10-06 00:00:00+00:00,123482.32,126199.63,123084.0,124658.54,19494.628793
2025-10-07 00:00:00+00:00,124658.54,125126.0,120574.94,121332.95,21633.99385
2025-10-08 00:00:00+00:00,121332.96,124197.25,121066.14,123306.0,17012.618
2025-10-09 00:00:00+00:00,123306.01,123762.94,119651.47,121662.4,21559.36007
2025-10-10 00:00:00+00:00,121662.41,122550.0,102000.0,112774.5,64171.93927
2025-10-11 00:00:00+00:00,112774.49,113322.39,109561.59,110644.4,35448.51652
2025-10-12 00:00:00+00:00,110644.4,115770.0,109565.06,114958.8,32255.30272
2025-10-13 00:00:00+00:00,114958.81,115963.81,113616.5,115166.0,22557.24033
2025-10-14 00:00:00+00:00,115166.0,115409.96,109866.0,113028.14,31870.32974
2025-10-15 00:00:00+00:00,113028.13,113612.35,110164.0,110763.28,22986.48811
2025-10-16 00:00:00+00:00,110763.28,111982.45,107427.0,108194.28,29857.17252
2025-10-17 00:00:00+00:00,108194.27,109240.0,103528.23,106431.68,37920.66838
2025-10-18 00:00:00+00:00,106431.68,107499.0,106322.2,107185.01,11123.18766
2025-10-19 00:00:00+00:00,107185.0,109450.07,106103.36,108642.78,15480.66423
2025-10-20 00:00:00+00:00,108642.77,111705.56,107402.52,110532.09,19193.4416
2025-10-21 00:00:00+00:00,110532.09,114000.0,107473.72,108297.67,37228.01659
2025-10-22 00:00:00+00:00,108297.66,109163.88,106666.69,107567.44,28610.78451
2025-10-23 00:00:00+00:00,107567.45,111293.61,107500.0,110078.18,17573.09294
2025-10-24 00:00:00+00:00,110078.19,112104.98,109700.01,111004.89,15005.16913
2025-10-25 00:00:00+00:00,111004.9,111943.19,110672.86,111646.27,6407.96864
2025-10-26 00:00:00+00:00,111646.27,115466.8,111260.45,114559.4,13454.47737
2025-10-27 00:00:00+00:00,114559.41,116400.0,113830.01,114107.65,21450.23241
2025-10-28 00:00:00+00:00,114107.65,116086.0,112211.0,112898.45,15523.42257
2025-10-29 00:00:00+00:00,112898.44,113643.73,109200.0,110021.29,21079.71376
2025-10-30 00:00:00+00:00,110021.3,111592.0,106304.34,108322.88,25988.82838
2025-10-31 00:00:00+00:00,108322.87,111190.0,108275.28,109608.01,21518.20439
2025-11-01 00:00:00+00:00,109608.01,110564.49,109394.81,110098.1,7378.50431
2025-11-02 00:00:00+00:00,110098.1,111250.01,109471.34,110540.68,12107.00087
2025-11-03 00:00:00+00:00,110540.69,110750.0,105306.56,106583.04,28681.18779
2025-11-04 00:00:00+00:00,106583.05,107299.0,98944.36,101497.22,50534.87376
2025-11-05 00:00:00+00:00,101497.23,104534.74,98966.8,103885.16,33778.77571
2025-11-06 00:00:00+00:00,103885.16,104200.0,100300.95,101346.04,25814.62139
2025-11-07 00:00:00+00:00,101346.04,104096.36,99260.86,103339.08,32059.50942
2025-11-08 00:00:00+00:00,103339.09,103406.22,101454.0,102312.94,12390.77985
2025-11-09 00:00:00+00:00,102312.95,105495.62,101400.0,104722.96,16338.97096
2025-11-10 00:00:00+00:00,104722.95,106670.11,104265.02,106011.13,22682.25673
2025-11-11 00:00:00+00:00,106011.13,107500.0,102476.09,103058.99,24196.50718
2025-11-12 00:00:00+00:00,103059.0,105333.33,100813.59,101654.37,20457.63906
2025-11-13 00:00:00+00:00,101654.37,104085.01,98000.4,99692.02,36198.50771
2025-11-14 00:00:00+00:00,99692.03,99866.02,94012.45,94594.0,47288.14481
2025-11-15 00:00:00+00:00,94594.0,96846.68,94558.49,95596.24,15110.89391
2025-11-16 00:00:00+00:00,95596.23,96635.11,93005.55,94261.44,23889.4051
2025-11-17 00:00:00+00:00,94261.45,96043.0,91220.0,92215.14,39218.59806
2025-11-18 00:00:00+00:00,92215.14,93836.01,89253.78,92960.83,39835.14769
2025-11-19 00:00:00+00:00,92960.83,92980.22,88608.0,91554.96,32286.6376
2025-11-20 00:00:00+00:00,91554.96,93160.0,86100.0,86637.23,39733.19073
2025-11-21 00:00:00+00:00,86637.22,87498.94,80600.0,85129.43,72256.12679
2025-11-22 00:00:00+00:00,85129.42,85620.0,83500.0,84739.74,14193.93263
2025-11-23 00:00:00+00:00,84739.75,88127.64,84667.57,86830.0,19734.46418
2025-11-24 00:00:00+00:00,86830.0,89228.0,85272.0,88300.01,24663.12795
2025-11-25 00:00:00+00:00,88300.01,88519.99,86116.0,87369.96,19567.0411
2025-11-26 00:00:00+00:00,87369.97,90656.08,86306.77,90484.02,21675.82239
2025-11-27 00:00:00+00:00,90484.01,91950.0,90089.91,91333.95,16833.50932
2025-11-28 00:00:00+00:00,91333.94,93092.0,90180.63,90890.7,18830.86012
2025-11-29 00:00:00+00:00,90890.71,91165.65,90155.47,90802.44,7429.88291
2025-11-30 00:00:00+00:00,90802.44,92000.01,90336.9,90360.0,9687.74175
2025-12-01 00:00:00+00:00,90360.01,90417.0,83822.76,86286.01,34509.01227
2025-12-02 00:00:00+00:00,86286.01,92307.65,86184.39,91277.88,28210.22732
2025-12-03 00:00:00+00:00,91277.88,94150.0,90990.23,93429.95,25712.52585
2025-12-04 00:00:00+00:00,93429.95,94080.0,90889.0,92078.06,19803.94059
2025-12-05 00:00:00+00:00,92078.06,92692.36,88056.0,89330.04,19792.97218
2025-12-06 00:00:00+00:00,89330.04,90289.97,88908.01,89236.79,8409.50016
2025-12-07 00:00:00+00:00,89236.8,91760.0,87719.28,90395.31,13021.11185
2025-12-08 00:00:00+00:00,90395.32,92287.15,89612.0,90634.34,15793.63887
2025-12-09 00:00:00+00:00,90634.35,94588.99,89500.0,92678.8,21240.43014
2025-12-10 00:00:00+00:00,92678.81,94476.0,91563.15,92015.37,18998.68083
2025-12-11 00:00:00+00:00,92015.38,93555.0,89260.63,92513.38,19972.58758
2025-12-12 00:00:00+00:00,92513.38,92754.0,89480.0,90268.42,16679.19169
2025-12-13 00:00:00+00:00,90268.43,90634.55,89766.39,90240.01,5895.70788
2025-12-14 00:00:00+00:00,90240.0,90472.4,87577.36,88172.17,9416.94004
2025-12-15 00:00:00+00:00,88172.16,90052.64,85146.64,86432.08,19778.6919
2025-12-16 00:00:00+00:00,86432.08,88175.98,85266.0,87863.42,18456.05017
2025-12-17 00:00:00+00:00,87863.43,90365.85,85314.0,86243.22,19834.11729
2025-12-18 00:00:00+00:00,86243.23,89477.61,84450.01,85516.41,25405.41763
2025-12-19 00:00:00+00:00,85516.41,89399.97,85110.24,88136.94,21256.65004
2025-12-20 00:00:00+00:00,88136.95,88573.07,87795.76,88360.9,5123.13194
2025-12-21 00:00:00+00:00,88360.91,89081.77,87600.04,88658.86,7132.87258
2025-12-22 00:00:00+00:00,88658.87,90588.23,87900.0,88620.79,14673.2197
2025-12-23 00:00:00+00:00,88620.79,88940.0,86601.9,87486.0,13910.32904
2025-12-24 00:00:00+00:00,87486.0,88049.89,86420.0,87669.45,9140.8432
2025-12-25 00:00:00+00:00,87669.44,88592.74,86934.72,87225.27,7096.58235
2025-12-26 00:00:00+00:00,87225.27,89567.75,86655.08,87369.56,18344.61505
2025-12-27 00:00:00+00:00,87369.56,87984.0,87253.05,87877.01,4469.55156
2025-12-28 00:00:00+00:00,87877.0,88088.75,87435.0,87952.71,4446.29285
2025-12-29 00:00:00+00:00,87952.71,89383.74,87813.17,89087.6,2552.98192
